SN,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% of Votes
147,Y. RAJITHA,Independent,426,0,426,0.04
148,G. RAMESH,Independent,718,0,718,0.07
149,S. RAMESH REDDY,Independent,192,0,192,0.02
150,RAVI SHANKER KUNTA,Independent,123,0,123,0.01
151,RAJANNA,Independent,107,0,107,0.01
152,RAJA VENKAT REDDY PASHAPU,Independent,186,0,186,0.02
153,S. RAJASHEKAR,Independent,265,0,265,0.02
154,RAJU SOMIREDDY,Independent,118,0,118,0.01
155,P. RAJENDHAR,Independent,109,0,109,0.01
156,RAPELLY SRINIVAS,Independent,468,0,468,0.04
157,K. RAM RAJ,Independent,161,0,161,0.02
158,RAYIDI MAHESH,Independent,246,0,246,0.02
159,RIKKALA RAJAREDDY,Independent,479,0,479,0.05
160,LAXMAN GANNA,Independent,627,0,627,0.06
161,LINGAPURAM BHUMESHWAR,Independent,698,0,698,0.07
162,P. LIMBAREDDY,Independent,361,0,361,0.03
163,LOKA SUBHASH,Independent,1246,0,1246,0.12
164,G. VIJAY,Independent,204,0,204,0.02
165,VENKAT REDDY JAIDI,Independent,199,0,199,0.02
166,VELMA MALLA REDDY,Independent,112,0,112,0.01
167,M. SHEKAR,Independent,108,0,108,0.01
168,B. SRINIVAS,Independent,142,0,142,0.01
169,SANJEEVA REDDY GADDAM,Independent,129,0,129,0.01
170,SANTHA LINGAREDDY,Independent,387,0,387,0.04
171,SANTOSH,Independent,176,0,176,0.02
172,SANDI REDDY GOPAL REDDY,Independent,183,0,183,0.02
173,SAMA THIRUPATHI,Independent,140,0,140,0.01
174,SAMA BHASKER REDDY,Independent,142,0,142,0.01
175,SAMA SWAMI REDDY,Independent,365,0,365,0.03
176,E. SAI REDDY,Independent,720,0,720,0.07
177,SUNKARI RAJKUMAR,Independent,1257,0,1257,0.12
178,SUNKETA RAVI,Independent,836,0,836,0.08
179,G. SUJITH,Independent,293,0,293,0.03
180,SUMAN,Independent,114,0,114,0.01
181,SUMAN MAGGIDI,Independent,196,0,196,0.02
182,SURAKANTA RAJA REDDY,Independent,84,0,84,0.01
183,SURESH BASA,Independent,126,0,126,0.01
184,SOMA SRINIVAS,Independent,206,0,206,0.02
185,SOMIDI LIMBAIAH,Independent,315,0,315,0.03
186,NOTA,None of the Above,2029,2,2031,0.19
,Total, ,1061622,1146,1062768,
